
2023-09-04,?,YuYangyi,NakamuraHikaru,2713,2750,2731,chess.com SpeedChess 2023,chess.com INT,C49,Four Knights GameSpanish VariationSymmetrical Variation,1.2,½-½,142,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 d6 7.Ne2 Ne7 8.c3 Ba5,

2023-09-04,?,YuYangyi,NakamuraHikaru,2713,2750,2731,chess.com SpeedChess 2023,chess.com INT,C49,Four Knights GameSpanish Variation,1.8,½-½,38,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 Bxc3 7.bxc3 d6 8.Bg5 Ne7,

2023-09-04,?,YuYangyi,NakamuraHikaru,2713,2750,2731,chess.com SpeedChess 2023,chess.com INT,C49,Four Knights GameSpanish Variation,1.6,0-1,83,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 Bxc3 7.bxc3 d6 8.Bg5 Ne7,

2023-09-04,?,YuYangyi,NakamuraHikaru,2713,2750,2731,chess.com SpeedChess 2023,chess.com INT,C45,Scotch GameMieses Variation,1.10,½-½,65,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6 5.Nxc6 bxc6 6.e5 Qe7 7.Qe2 Nd5 8.c4 Ba6,

2023-09-04,?,YuYangyi,NakamuraHikaru,2713,2750,2731,chess.com SpeedChess 2023,chess.com INT,C45,Scotch GameMieses Variation,1.14,1-0,28,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6 5.Nxc6 bxc6 6.e5 Qe7 7.Qe2 Nd5 8.c4 Ba6,

2023-09-04,?,NakamuraHikaru,YuYangyi,2750,2713,2731,chess.com SpeedChess 2023,chess.com INT,C42,Russian GameKarklins-Martinovsky Variation,1.13,1-0,70,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nd3 Nxe4 5.Qe2 Qe7 6.Nf4 Nf6 7.d4 Qxe2+ 8.Bxe2 Nc6,

2023-09-04,?,NakamuraHikaru,YuYangyi,2750,2713,2731,chess.com SpeedChess 2023,chess.com INT,A02,Bird OpeningGeneral,1.25,1-0,38,1.f4 Nf6 2.Nf3 d5 3.d3 Nc6 4.g3 h5 5.h3 e6 6.Nbd2 Bd6 7.e4 e5 8.f5 Qe7,

2023-09-04,?,NakamuraHikaru,YuYangyi,2750,2713,2731,chess.com SpeedChess 2023,chess.com INT,A00,Grob OpeningGrob Gambit,1.21,0-1,54,1.g4 d5 2.Bg2 Nc6 3.c4 e6 4.h3 h5 5.gxh5 Nf6 6.h6 Rxh6 7.Nf3 Bd6 8.d3 Rg6,

2023-08-23,?,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess Q2Sw,chess.com INT,A00,Anderssen OpeningGeneral,8,½-½,46,1.a3 h6 2.e4 Nf6 3.e5 Nh7 4.d4 d6 5.Nf3 c6 6.Bd3 Bg4 7.O-O dxe5 8.dxe5 Nd7,

2023-08-23,?,NakamuraHikaru,GedajlovicMax,2750,2325,2537,chess.com SpeedChess Q2Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,1,1-0,41,1.Nf3 d5 2.b3 c5 3.e3 Nc6 4.Bb2 Nf6 5.Bb5 Bd7 6.O-O e6 7.d3 Bd6 8.Nbd2 O-O,

2023-08-23,?,NakamuraHikaru,BharathSubramaniyam H,2750,2508,2629,chess.com SpeedChess Q2Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,13,1-0,46,1.Nf3 d5 2.b3 Bg4 3.e3 Nd7 4.h3 Bh5 5.Bb2 Ngf6 6.d3 e6 7.g4 Bg6 8.Nh4 Bd6,

2023-08-23,?,NakamuraHikaru,SvaneRasmus,2750,2637,2693,chess.com SpeedChess Q2Sw,chess.com INT,A06,Zukertort OpeningQueen Pawn Defense,7,1-0,44,1.Nf3 d5 2.e3 Nf6 3.b3 e6 4.c4 Bd6 5.Bb2 O-O 6.g3 c5 7.Bg2 Nc6 8.O-O b6,

2023-08-23,?,SargsyanShant,NakamuraHikaru,2639,2750,2694,chess.com SpeedChess Q2Sw,chess.com INT,D02,Queen Pawn GameZukertort Variation,6,0-1,46,1.Nf3 d5 2.d4 g6 3.Bf4 Bg7 4.e3 c5 5.c3 Qb6 6.Qb3 c4 7.Qxb6 axb6 8.Nbd2 b5,

2023-08-23,?,NakamuraHikaru,ShevchenkoKirill,2750,2652,2701,chess.com SpeedChess Q2Sw,chess.com INT,A04,Zukertort OpeningNimzo-Larsen Variation,5,0-1,36,1.Nf3 Nf6 2.b3 g6 3.d4 Bg7 4.Bb2 O-O 5.e3 b6 6.c4 Bb7 7.Be2 d5 8.Qc2 Nbd7,

2023-08-23,?,NakamuraHikaru,DemchenkoAnton,2750,2654,2702,chess.com SpeedChess Q2Sw,chess.com INT,A29,English OpeningKing's English VariationFour Knights VariationFianchetto Lines,10,1-0,32,1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.g3 Bb4 5.Bg2 O-O 6.O-O d6 7.d3 h6 8.Ne1 Bxc3,

2023-08-23,?,NakamuraHikaru,RasulovVugar Ural oglu,2750,2448,2599,chess.com SpeedChess Q2Sw,chess.com INT,D32,Tarrasch DefenseTwo Knights Variation,12,½-½,77,1.c4 e6 2.Nc3 d5 3.d4 c5 4.cxd5 exd5 5.Nf3 Nf6 6.Bg5 Nc6 7.e3 cxd4 8.Nxd4 Be7,

2023-08-23,?,PaklezaZbigniew,NakamuraHikaru,2500,2750,2625,chess.com SpeedChess Q2Sw,chess.com INT,A47,Indian GamePseudo-Queen's Indian,2,0-1,46,1.d4 Nf6 2.Nf3 b6 3.Bf4 Bb7 4.e3 Nh5 5.Bg5 h6 6.Bh4 g5 7.Bg3 Nxg3 8.hxg3 Bg7,

2023-08-23,?,LeTuan Minh,NakamuraHikaru,2514,2750,2632,chess.com SpeedChess Q2Sw,chess.com INT,E12,Queen's Indian DefenseKasparov-Petrosian VariationMain Line,14,0-1,53,1.d4 Nf6 2.Nf3 b6 3.c4 e6 4.a3 Bb7 5.Nc3 d5 6.Bg5 Be7 7.Bxf6 Bxf6 8.cxd5 exd5,

2023-08-23,?,AndreikinDmitry,NakamuraHikaru,2724,2750,2737,chess.com SpeedChess Q2Sw,chess.com INT,E16,Queen's Indian DefenseCapablanca Variation,11,1-0,86,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Bxd2+ 7.Qxd2 O-O 8.O-O d6,

2023-08-23,?,ShimanovAleksandr,NakamuraHikaru,2581,2750,2665,chess.com SpeedChess Q2Sw,chess.com INT,B00,St. George DefenseGeneral,9,1-0,24,1.e4 a6 2.d4 c6 3.Bd3 d5 4.e5 c5 5.c3 Nc6 6.Ne2 e6 7.Nd2 cxd4 8.cxd4 Nb4,

2023-08-23,?,ZhigalkoSergei,NakamuraHikaru,2572,2750,2661,chess.com SpeedChess Q2Sw,chess.com INT,B00,St. George DefenseGeneral,4,0-1,32,1.e4 a6 2.d4 c6 3.Bd3 d5 4.Nc3 dxe4 5.Nxe4 Qxd4 6.Nf3 Qd8 7.Bf4 Nf6 8.Qe2 Nxe4,

2023-08-22,?,NakamuraHikaru,KamskyGata,2750,2658,2704,Titled Tue 22nd Aug Late,chess.com INT,A00,Anderssen OpeningGeneral,4,1-0,42,1.a3 d5 2.Nf3 Bf5 3.c4 e6 4.Qb3 b6 5.cxd5 exd5 6.Nc3 Nf6 7.d3 Be7 8.g3 O-O,

2023-08-22,?,NakamuraHikaru,SvaneRasmus,2750,2637,2693,Titled Tue 22nd Aug Early,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,8,1-0,63,1.Nf3 d5 2.b3 Bf5 3.Ba3 h6 4.e3 Nd7 5.c4 c6 6.Nc3 Ngf6 7.Be2 e6 8.Bxf8 Nxf8,

2023-08-22,?,NakamuraHikaru,ShuvalovaPolina,2750,2504,2627,Titled Tue 22nd Aug Late,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,2,1-0,39,1.Nf3 d5 2.b3 Nf6 3.e3 c5 4.Bb2 Nc6 5.Bb5 Bd7 6.O-O g6 7.Bxf6 exf6 8.d4 a6,

2023-08-22,?,NakamuraHikaru,MatlakovMaxim,2750,2674,2712,Titled Tue 22nd Aug Late,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,10,1-0,61,1.Nf3 d5 2.b3 Nf6 3.e3 e6 4.c4 Be7 5.Bb2 O-O 6.d4 c5 7.dxc5 dxc4 8.Qxd8 Rxd8,

2023-08-22,?,NakamuraHikaru,KramnikVladimir,2750,2753,2751,Titled Tue 22nd Aug Late,chess.com INT,A13,English OpeningAgincourt DefenseWimpy System,11,1-0,54,1.Nf3 d5 2.e3 Nf6 3.b3 e6 4.c4 c5 5.Bb2 Nc6 6.cxd5 exd5 7.Be2 Bd6 8.d4 cxd4,

2023-08-22,?,TahbazArash,NakamuraHikaru,2469,2750,2609,Titled Tue 22nd Aug Early,chess.com INT,A07,King's Indian AttackPachman System,5,0-1,71,1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.O-O e5 5.d3 Ne7 6.c4 dxc4 7.dxc4 Qxd1 8.Rxd1 f5,

2023-08-22,?,NakamuraHikaru,LeivaGiuseppe,2750,2405,2577,Titled Tue 22nd Aug Early,chess.com INT,A04,Zukertort OpeningNimzo-Larsen Variation,4,1-0,37,1.Nf3 Nf6 2.b3 d5 3.g3 e6 4.Bg2 b6 5.d3 Bb7 6.O-O Be7 7.c4 c5 8.e3 O-O,

2023-08-22,?,NakamuraHikaru,SmirnovAlexandr A.,2750,2136,2443,Titled Tue 22nd Aug Early,chess.com INT,A04,Zukertort OpeningNimzo-Larsen Variation,2,1-0,53,1.Nf3 Nf6 2.b3 g6 3.d4 Bg7 4.Bb2 O-O 5.e3 d6 6.Be2 c5 7.O-O Nc6 8.c4 cxd4,

2023-08-22,?,NakamuraHikaru,SaranaAlexey,2750,2685,2717,Titled Tue 22nd Aug Late,chess.com INT,D35,Queen's Gambit DeclinedExchange Variation,8,1-0,18,1.c4 e6 2.d4 d5 3.Nc3 Nf6 4.cxd5 exd5 5.Bf4 Bd6 6.Bxd6 Qxd6 7.e3 Bf5 8.Qb3 Nbd7,

2023-08-22,?,DardhaDaniel,NakamuraHikaru,2540,2750,2645,Titled Tue 22nd Aug Early,chess.com INT,A45,Trompowsky AttackGeneral,11,0-1,38,1.d4 Nf6 2.Bg5 c5 3.dxc5 Qa5+ 4.Qd2 Qxc5 5.Nc3 d6 6.e4 Nbd7 7.O-O-O a6 8.Be3 Qc7,

2023-08-22,?,SaranaAlexey,NakamuraHikaru,2685,2750,2717,Titled Tue 22nd Aug Early,chess.com INT,D35,Queen's Gambit DeclinedExchange Variation,9,0-1,36,1.d4 Nf6 2.c4 e6 3.Nc3 d5 4.cxd5 exd5 5.Bf4 c5 6.e3 c4 7.Nf3 Bb4 8.Be2 Ne4,

2023-08-22,?,NakamuraHikaru,NihalSarin,2750,2652,2701,Titled Tue 22nd Aug Early,chess.com INT,C42,Russian GameKarklins-Martinovsky Variation,10,0-1,23,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nd3 Nxe4 5.Qe2 Qe7 6.Nf4 c6 7.d4 d5 8.f3 Nd6,

2023-08-22,?,PopovKonstantin,NakamuraHikaru,2370,2750,2560,Titled Tue 22nd Aug Early,chess.com INT,B00,St. George DefenseGeneral,3,½-½,29,1.e4 a6 2.a4 c5 3.Nc3 e6 4.Bc4 Nf6 5.d3 d5 6.Ba2 Nc6 7.f4 Nb4 8.Bb1 b6,

2023-08-22,?,Estrada NietoJulian,NakamuraHikaru,2261,2750,2505,Titled Tue 22nd Aug Late,chess.com INT,B00,St. George DefenseGeneral,1,0-1,25,1.e4 a6 2.d4 c6 3.Nc3 d5 4.h3 dxe4 5.Nxe4 Bf5 6.Ng3 Bg6 7.Nf3 Nd7 8.Bd3 e6,

2023-08-22,?,DudaJan-Krzysztof,NakamuraHikaru,2750,2750,2750,Titled Tue 22nd Aug Late,chess.com INT,B00,St. George DefenseGeneral,9,0-1,41,1.e4 a6 2.d4 c6 3.Bd3 d5 4.e5 c5 5.c3 Nc6 6.Ne2 e6 7.O-O cxd4 8.cxd4 Nb4,

2023-08-22,?,DemchenkoAnton,NakamuraHikaru,2654,2750,2702,Titled Tue 22nd Aug Early,chess.com INT,B00,St. George DefenseGeneral,7,0-1,54,1.e4 a6 2.d4 c6 3.Bd3 d5 4.e5 c5 5.c3 Nc6 6.Ne2 e6 7.a3 c4 8.Bc2 Bd7,

2023-08-22,?,BeerdsenThomas,NakamuraHikaru,2496,2750,2623,Titled Tue 22nd Aug Late,chess.com INT,B00,St. George DefenseGeneral,3,0-1,30,1.e4 a6 2.d4 c6 3.f3 d5 4.Nc3 b5 5.a3 g6 6.Be3 Nf6 7.e5 Nfd7 8.f4 Nb6,

2023-08-22,?,AhmadzadaAhmad Samir,NakamuraHikaru,2480,2750,2615,Titled Tue 22nd Aug Late,chess.com INT,B00,St. George DefenseGeneral,5,0-1,50,1.e4 a6 2.d4 c6 3.Nf3 d5 4.Nc3 Bg4 5.Be2 e6 6.O-O dxe4 7.Nxe4 Nf6 8.Nxf6+ gxf6,

2023-08-22,?,Estrada NietoJulian,NakamuraHikaru,2261,2750,2505,Titled Tue 22nd Aug Early,chess.com INT,B00,St. George DefenseGeneral,1,0-1,25,1.e4 a6 2.d4 c6 3.Nf3 d5 4.Nc3 Bg4 5.h3 Bh5 6.Be2 e6 7.O-O Bg6 8.Bd3 Nf6,

2023-08-22,?,SadhwaniRaunak,NakamuraHikaru,2616,2750,2683,Titled Tue 22nd Aug Late,chess.com INT,B00,St. George DefenseGeneral,7,0-1,38,1.e4 a6 2.d4 c6 3.Nf3 d5 4.Nc3 dxe4 5.Nxe4 Nf6 6.Nxf6+ gxf6 7.g3 Bf5 8.Bg2 e6,

2023-08-21,?,NakamuraHikaru,SaranaAlexey,2750,2685,2717,chess.com SpeedChess Q1Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,13,1-0,29,1.Nf3 d5 2.b3 c5 3.e3 Nc6 4.d4 cxd4 5.exd4 Bg4 6.c3 e6 7.Bd2 Bd6 8.Be2 Nf6,

2023-08-21,?,NakamuraHikaru,ChigaevMaksim,2750,2631,2690,chess.com SpeedChess Q1Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,3,1-0,51,1.Nf3 d5 2.b3 c5 3.e3 f6 4.d4 Nc6 5.Bb2 cxd4 6.Nxd4 e5 7.Nxc6 bxc6 8.c4 Be6,

2023-08-21,?,NakamuraHikaru,DonchenkoAlexander,2750,2636,2693,chess.com SpeedChess Q1Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,9,1-0,59,1.Nf3 d5 2.b3 Nf6 3.e3 e6 4.Bb2 Bd6 5.c4 O-O 6.d4 b6 7.cxd5 exd5 8.Bd3 Re8,

2023-08-21,?,NakamuraHikaru,YuanQingyu,2750,2373,2561,chess.com SpeedChess Q1Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,1,1-0,44,1.Nf3 d5 2.b3 Nf6 3.e3 e6 4.Bb2 Be7 5.c4 O-O 6.d4 c5 7.cxd5 Nxd5 8.dxc5 Bxc5,

2023-08-21,?,NakamuraHikaru,IndjicAleksandar,2750,2605,2677,chess.com SpeedChess Q1Sw,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,7,0-1,46,1.Nf3 d5 2.b3 Nf6 3.e3 h6 4.Ba3 Bf5 5.c4 c6 6.Nc3 Nbd7 7.Rc1 a6 8.Be2 Qa5,

2023-08-21,?,NakamuraHikaru,Henriquez VillagraCristobal,2750,2620,2685,chess.com SpeedChess Q1Sw,chess.com INT,C41,Philidor DefenseLion Variation,11,1-0,35,1.Nf3 d6 2.d4 Nf6 3.Nc3 Nbd7 4.e4 e5 5.Bc4 Be7 6.O-O O-O 7.Qe2 c6 8.a4 h6,

2023-08-21,?,NakamuraHikaru,ParavyanDavid,2750,2617,2683,chess.com SpeedChess Q1Sw,chess.com INT,A04,Zukertort OpeningNimzo-Larsen Variation,5,1-0,43,1.Nf3 Nf6 2.b3 c5 3.g3 Nc6 4.d4 cxd4 5.Nxd4 e5 6.Nxc6 bxc6 7.Bg2 d5 8.O-O Bc5,

2023-08-21,?,SargsyanShant,NakamuraHikaru,2639,2750,2694,chess.com SpeedChess Q1Sw,chess.com INT,A10,English OpeningGreat Snake Variation,8,0-1,39,1.c4 g6 2.h4 e5 3.h5 g5 4.Nc3 Nc6 5.e3 Bg7 6.a3 h6 7.b4 f5 8.b5 Nce7,

2023-08-21,?,MakarianRudik,NakamuraHikaru,2521,2750,2635,chess.com SpeedChess Q1Sw,chess.com INT,A40,Modern DefenseQueen Pawn Fianchetto,4,0-1,29,1.d4 g6 2.c4 Bg7 3.Nf3 c5 4.d5 d6 5.h3 e6 6.e4 a6 7.Bd3 exd5 8.exd5 Ne7,

2023-08-21,?,MuradliMahammad,NakamuraHikaru,2537,2750,2643,chess.com SpeedChess Q1Sw,chess.com INT,A42,Modern DefenseAverbakh Variation,2,0-1,62,1.d4 g6 2.c4 Bg7 3.e4 d6 4.Nc3 c5 5.d5 e6 6.Nf3 a6 7.Bd3 exd5 8.cxd5 b5,

2023-08-21,?,KamskyGata,NakamuraHikaru,2658,2750,2704,chess.com SpeedChess Q1Sw,chess.com INT,A45,Indian GameGeneral,6,1-0,39,1.d4 Nf6 2.Bf4 c5 3.e3 b6 4.Nf3 Bb7 5.Nbd2 cxd4 6.exd4 g6 7.h3 Bg7 8.c3 d6,

2023-08-21,?,DeacBogdan-Daniel,NakamuraHikaru,2679,2750,2714,chess.com SpeedChess Q1Sw,chess.com INT,B00,St. George DefenseGeneral,12,0-1,68,1.e4 a6 2.d4 c6 3.Nc3 d5 4.Nf3 Bg4 5.h3 Bh5 6.exd5 cxd5 7.g4 Bg6 8.h4 f6,

2023-08-21,?,MamedovRauf,NakamuraHikaru,2656,2750,2703,chess.com SpeedChess Q1Sw,chess.com INT,B00,St. George DefenseGeneral,10,1-0,36,1.e4 a6 2.d4 c6 3.Nf3 d5 4.Nc3 Bg4 5.h3 Bh5 6.exd5 cxd5 7.g4 Bg6 8.Ne5 e6,

2023-08-21,?,Vasquez SchroederRodrigo,NakamuraHikaru,2495,2750,2622,chess.com SpeedChess Q1Sw,chess.com INT,B00,St. George DefenseGeneral,14,0-1,66,1.e4 a6 2.d4 c6 3.c4 d6 4.Be2 b5 5.Nf3 Nf6 6.Qc2 bxc4 7.Bxc4 d5 8.Bd3 dxe4,

2023-08-15,?,NakamuraHikaru,HoltConrad,2750,2553,2651,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackClassical Variation,11,1-0,48,1.b3 d5 2.Bb2 Bf5 3.Ba3 Nf6 4.Nf3 g6 5.e3 Bg7 6.d4 O-O 7.Bd3 Ne4 8.Nh4 Bd7,

2023-08-15,?,NakamuraHikaru,DudaJan-Krzysztof,2750,2750,2750,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackClassical Variation,7,0-1,52,1.b3 d5 2.Bb2 Bf5 3.Nf3 e6 4.g3 h6 5.Bg2 Nf6 6.d3 Be7 7.Nbd2 a5 8.a3 Nbd7,

2023-08-15,?,NakamuraHikaru,RodchenkovSergey D.,2750,2346,2548,Titled Tue 15th Aug Early,chess.com INT,A01,Nimzo-Larsen AttackClassical Variation,5,1-0,35,1.b3 d5 2.Bb2 Nf6 3.Nf3 c6 4.e3 Bg4 5.d4 Nbd7 6.Bd3 e6 7.c4 Be7 8.Qc2 O-O,

2023-08-15,?,NakamuraHikaru,Di NicolantonioLucas,2750,2405,2577,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackModern Variation,2,½-½,133,1.b3 e5 2.Bb2 Nc6 3.e3 d5 4.Nf3 e4 5.Nd4 Nxd4 6.Bxd4 Nf6 7.Be2 Bd6 8.O-O O-O,

2023-08-15,?,NakamuraHikaru,BadmatsyrenovOleg,2750,2437,2593,Titled Tue 15th Aug Early,chess.com INT,A01,Nimzo-Larsen AttackModern Variation,10,1-0,60,1.b3 e5 2.Bb2 Nc6 3.e3 Nf6 4.Bb5 Bd6 5.Ne2 O-O 6.Bxc6 dxc6 7.d3 Bg4 8.h3 Bxe2,

2023-08-15,?,NakamuraHikaru,KramnikVladimir,2750,2753,2751,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackModern Variation,8,1-0,37,1.b3 e5 2.Bb2 Nc6 3.e3 Nf6 4.Bb5 Bd6 5.Ne2 O-O 6.Ng3 a6 7.Bxc6 dxc6 8.e4 Be6,

2023-08-15,?,NakamuraHikaru,PapayanOleg,2750,2246,2498,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackModern Variation,3,1-0,34,1.b3 e5 2.Bb2 Nc6 3.e3 Nf6 4.Bb5 e4 5.f4 a6 6.Bxc6 dxc6 7.h3 h5 8.Qe2 h4,

2023-08-15,?,NakamuraHikaru,StanglAnita,2750,1991,2370,Titled Tue 15th Aug Early,chess.com INT,A01,Nimzo-Larsen AttackGeneral,3,1-0,33,1.b3 e6 2.Bb2 d5 3.Nf3 c6 4.e3 Nf6 5.d4 Bd6 6.Bd3 Nbd7 7.O-O Ne4 8.Nbd2 f5,

2023-08-15,?,NakamuraHikaru,MoskalenkoAlexander,2750,2508,2629,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackIndian Variation,10,1-0,42,1.b3 Nf6 2.Bb2 g6 3.Bxf6 exf6 4.e3 d5 5.d4 a5 6.a3 a4 7.b4 Be6 8.Nd2 f5,

2023-08-15,?,NakamuraHikaru,MikhailovViacheslav,2750,2428,2589,Titled Tue 15th Aug Late,chess.com INT,A01,Nimzo-Larsen AttackIndian Variation,5,1-0,43,1.b3 Nf6 2.Bb2 g6 3.Bxf6 exf6 4.e3 Bg7 5.d4 O-O 6.g3 f5 7.Bg2 d6 8.Ne2 c5,

2023-08-15,?,NakamuraHikaru,PapasimakopoulosAlexandros,2750,2259,2504,Titled Tue 15th Aug Early,chess.com INT,A06,Nimzowitsch-Larsen AttackGeneral,7,½-½,122,1.Nf3 d5 2.b3 Bf5 3.e3 e6 4.c4 Nf6 5.Bb2 Be7 6.Nc3 O-O 7.cxd5 exd5 8.d4 Ne4,

2023-08-15,?,ColasJoshua,NakamuraHikaru,2216,2750,2483,Titled Tue 15th Aug Early,chess.com INT,A04,Zukertort OpeningKingside Fianchetto,8,0-1,39,1.Nf3 g6 2.g3 Bg7 3.Bg2 d6 4.O-O Bd7 5.d4 Qc8 6.Re1 Bh3 7.e4 h5 8.Bxh3 Qxh3,

2023-08-15,?,HirneiseJens,NakamuraHikaru,2327,2750,2538,Titled Tue 15th Aug Late,chess.com INT,A04,Zukertort OpeningKingside Fianchetto,1,0-1,36,1.Nf3 g6 2.e4 c6 3.d4 d5 4.e5 Bg4 5.Be2 Bh6 6.Nbd2 e6 7.O-O Nd7 8.Nb3 Bxc1,

2023-08-15,?,NakamuraHikaru,NugumanovBakhtiyar,2750,2370,2560,Titled Tue 15th Aug Early,chess.com INT,A05,King's Indian AttackSymmterical Defense,2,0-1,44,1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.d3 d6 6.Nbd2 e5 7.e4 Nc6 8.Re1 Re8,

2023-08-15,?,SmietanskaWiktoria,NakamuraHikaru,1873,2750,2311,Titled Tue 15th Aug Early,chess.com INT,A10,English OpeningGreat Snake Variation,4,0-1,25,1.c4 g6 2.Nc3 Bg7 3.g3 d6 4.Bg2 Nc6 5.e4 e5 6.Nge2 h5 7.h4 f5 8.d3 Nf6,

2023-08-15,?,GrigoriantsSergey,NakamuraHikaru,2544,2750,2647,Titled Tue 15th Aug Late,chess.com INT,A40,Queen Pawn OpeningGeneral,9,1-0,53,1.d4 a6 2.e4 c6 3.Bd3 d5 4.e5 g6 5.c3 Qc7 6.h3 c5 7.Nf3 Nc6 8.O-O e6,

2023-08-15,?,BluebaumMatthias,NakamuraHikaru,2642,2750,2696,Titled Tue 15th Aug Late,chess.com INT,A40,Queen Pawn OpeningGeneral,6,0-1,110,1.d4 a6 2.e4 c6 3.Nf3 d5 4.exd5 cxd5 5.c3 Bf5 6.Nh4 Be4 7.Nd2 Bg6 8.Nxg6 hxg6,

2023-08-15,?,TonchevaNadya,NakamuraHikaru,2207,2750,2478,Titled Tue 15th Aug Early,chess.com INT,E77,King's Indian DefenseFour Pawns AttackNormal Attack,6,0-1,35,1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4 Nf6 5.f4 c5 6.d5 O-O 7.Nf3 e6 8.Be2 exd5,

2023-08-15,?,MakarianRudik,NakamuraHikaru,2521,2750,2635,Titled Tue 15th Aug Early,chess.com INT,E94,King's Indian DefenseOrthodox VariationPositional Defense,11,0-1,69,1.d4 g6 2.c4 Bg7 3.Nf3 d6 4.Nc3 Nd7 5.e4 Ngf6 6.Be2 O-O 7.O-O e5 8.Be3 c6,

2023-08-15,?,MatinianNikita,NakamuraHikaru,2460,2750,2605,Titled Tue 15th Aug Late,chess.com INT,B00,St. George DefenseGeneral,4,0-1,30,1.e4 a6 2.d4 c6 3.c4 b5 4.Nf3 g6 5.Nc3 Bg7 6.Bg5 d6 7.Qd2 h6 8.Bh4 Nf6,

2023-08-15,?,BenedettiJulio,NakamuraHikaru,2255,2750,2502,Titled Tue 15th Aug Early,chess.com INT,B10,Caro-Kann DefenseGeneral,1,1-0,48,1.e4 c6 2.Nf3 d5 3.exd5 Qxd5 4.Nc3 Qa5 5.d4 Nf6 6.Bc4 Bg4 7.h3 Bh5 8.g4 Bg6,

2023-08-11,?,NakamuraHikaru,PraggnanandhaaR,2750,2619,2684,FIDE World Cup 2023,Baku AZE,A29,English OpeningKing's English VariationFour Knights VariationFianchetto Lines,4.3,0-1,33,1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 Bb4 5.Nd5 e4 6.Nh4 O-O 7.Bg2 d6 8.O-O g5,

2023-08-11,?,PraggnanandhaaR,NakamuraHikaru,2619,2750,2684,FIDE World Cup 2023,Baku AZE,B00,King's Pawn OpeningGeneral,4.4,1-0,41,1.e4 d6 2.d4 g6 3.Nf3 Bg7 4.Bc4 Nc6 5.h3 Nf6 6.Qe2 e5 7.dxe5 dxe5 8.O-O O-O,

2023-08-10,?,PraggnanandhaaR,NakamuraHikaru,2619,2750,2684,FIDE World Cup 2023,Baku AZE,A29,English OpeningKing's English VariationFour Knights VariationFianchetto Lines,4.2,½-½,42,1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 Nd4 5.Bg2 Nxf3+ 6.Bxf3 Bb4 7.g4 h6 8.d3 c6,

2023-08-09,?,NakamuraHikaru,PraggnanandhaaR,2750,2619,2684,FIDE World Cup 2023,Baku AZE,A34,English OpeningSymmetrical VariationRubinstein Variation,4.1,½-½,46,1.c4 Nf6 2.Nc3 c5 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nc7 6.Nf3 Nc6 7.d3 e5 8.Nd2 Be7,

